t,g,λ_ii,c,L_tilde,Ω,π_rat,L_tilde_a,L_tilde_x,L_tilde_E,r
11.0,0.008480953165359949,0.859863247551226,1.0420538759567513,0.22846186984211003,0.9344681994610511,2.21897629279827,0.10059640316050958,0.028155897683578106,0.09970956899802234,0.04843817204481084
11.5,0.008496095890984373,0.8597856300028003,1.041250355387476,0.2287239238908358,0.9335079670926278,2.21924999995948,0.10056373793931392,0.02815900570629906,0.10000118024522282,0.048516268326897885
11.625340600801433,0.008498761943668576,0.8597692722194946,1.0410572396038096,0.22878422131298984,0.9332726255711253,2.219302972860417,0.10055083062113296,0.028158660177704714,0.10007473051415214,0.04853439113812129
12.0,0.008506187739697545,0.8597207118424794,1.0404862303155848,0.22896460578326067,0.9325820687596535,2.2194618761335483,0.10051106828860051,0.028157864209236917,0.10029567328542323,0.04854699478347761
12.5,0.00851662886812706,0.859651417525443,1.0397273720902314,0.22921624991231465,0.9316904857729134,2.219703689070036,0.10046363299619021,0.028159527334162392,0.10059308958196204,0.04856536009875756
13.0,0.008527492726261748,0.8595785315156446,1.038973183823907,0.22947878473978386,0.930832669403719,2.219971463715006,0.10042171553812868,0.028163656086275773,0.10089341311537943,0.0485864418158458
13.5,0.008538578057764586,0.8595037376671137,1.038224846827986,0.2297505654066187,0.930008380735125,2.2202564724516853,0.10038435400155839,0.028169550753971814,0.10119666065108851,0.04861024950300459
14.0,0.008549683606298554,0.859428724145793,1.0374836484307048,0.2300301067613989,0.9292180167374734,2.2205501065301103,0.10035065870353309,0.028176530045785214,0.10150291801208058,0.04863629549732726
14.5,0.008560608115526627,0.8593551835899205,1.0367507239119356,0.23031572892824825,0.9284611777976269,2.2208435455852116,0.10031965724942057,0.028183887338057646,0.10181218434077001,0.04866456195989964
15.0,0.008571150329111786,0.8592848130166537,1.036027300493199,0.23060588871318247,0.9277380111755864,2.221128062729261,0.10029043920828706,0.028190931200817938,0.1021245183040775,0.04869443005452884
15.5,0.008581108990717007,0.8592193134736448,1.0353143859975045,0.2308987477119723,0.9270474726239344,2.221394627166096,0.10026196791006046,0.02819693264731686,0.10243984715459495,0.0487265229661417
16.0,0.00859028284400527,0.8591603894343881,1.0346134122074686,0.2311930645557415,0.9263909138228648,2.2216347312428764,0.10023346798151901,0.02820123442831584,0.10275836214590664,0.048759967863423556
16.5,0.00859847063263955,0.8591097479363824,1.0339254601703731,0.23148711912534387,0.9257677559980386,2.221839403329322,0.10020395726719039,0.02820311999152906,0.10308004186662442,0.04919893652481942
17.0,0.008605471100282834,0.8590690974614971,1.033460539123112,0.2316223585344164,0.9251735143899632,2.221965466459893,0.10017203218449187,0.028201753696585338,0.10324857265333921,0.04942851688490166
17.399999999999995,0.008610081359025457,0.8590449188011363,1.0331807348204063,0.23166258421104563,0.9247085628982677,2.222012040698306,0.1001430135320048,0.028197533611387035,0.10332203706765378,0.04944247440401463
17.5,0.008611119344053406,0.8590398585611839,1.0331117612583585,0.23167201982841976,0.9245936764028647,2.222018880012326,0.1001353719872626,0.028196113324728045,0.10334053451642908,0.04944466360363711
18.0,0.008616457273035992,0.8590138477722612,1.032767556978882,0.23172206371013898,0.9240273423112917,2.222058622711792,0.10009870769550593,0.028189544541188254,0.10343381147344481,0.04945209540240453
18.5,0.008622027208042478,0.8589867237321137,1.0324245482594736,0.23177678739506863,0.9234744877409643,2.2221072404359523,0.10006454538552725,0.02818383435303781,0.10352840765650359,0.04945999682722811
19.0,0.008627809148553565,0.8589585811201117,1.0320828566067342,0.2318360596863764,0.9229350889072649,2.22216423121699,0.10003278935221434,0.02817894308675475,0.10362432724740733,0.049468346367680244
19.5,0.008633783094049951,0.858929514681299,1.031742602590677,0.23189974989438672,0.9224091226135359,2.222229093672707,0.10000334425564904,0.02817483116078691,0.10372157447795079,0.04947712258966051
20.0,0.008639929044012333,0.8588996192345655,1.0314039058869982,0.23196772781084793,0.9218965662494149,2.2223013268696135,0.09997611510732801,0.028171459073287577,0.10382015363023234,0.04948793794689166
21.0,0.008652656955257876,0.8588377210056002,1.0307316588961648,0.23211602819395016,0.9209115957903485,2.222465903231879,0.09992792637621138,0.02816677673593052,0.1040213250818083,0.04950766217452998
22.0,0.008665832878135783,0.858773646721753,1.0300670567113566,0.23227992786616902,0.9199800083125854,2.222653957117404,0.09988746975914303,0.028164581230019796,0.1042278768770062,0.04952875102767508
23.0,0.008679296808491636,0.8587081582425375,1.0294110286787335,0.2324584000356423,0.9191016438801058,2.222861485113102,0.09985399660660937,0.02816455831304958,0.10443984511598332,0.04955103643240899
24.0,0.00869288874217102,0.8586420191197263,1.0287644936361529,0.2326504233912682,0.9182763517925856,2.2230844806125534,0.09982676258781814,0.028166394068755443,0.10465726673469464,0.0495743929987405
25.0,0.008706448675019523,0.8585759946672993,1.0281284039055192,0.2328550433059354,0.9175042342657516,2.2233189882373825,0.09980505377412602,0.028169782156086162,0.10488020737572323,0.04946989594815365
26.0,0.008719816602882726,0.8585108519798306,1.0273714119425246,0.23317318145009994,0.9167935309175907,2.2235843358668568,0.09978904449160572,0.028174665957855574,0.10520947100063865,0.04949791825221021
27.0,0.008732832521606216,0.8584473598990832,1.0266300218510545,0.23350628589043715,0.9161535039064072,2.2238573255409433,0.09977902465793924,0.028181020730104995,0.10554624050239289,0.049526805471104496
28.0,0.00874533642703558,0.8583862889285799,1.0259054490988504,0.233853980999484,0.9155863244862347,2.2241344845975672,0.09977451531630747,0.028188603750513092,0.10589086193266345,0.04955566242481742
29.0,0.0087571683150164,0.8583284110959318,1.0251981527118734,0.23421480045543705,0.9150898844556129,2.224411323846572,0.09977457227372831,0.02819703980041131,0.10624318838129747,0.04958387780172702
30.0,0.008768168181394259,0.8582744997627296,1.0245081288407407,0.23458658749019778,0.9146594037515204,2.2246827063827443,0.09977795963630352,0.028205870094773995,0.10660275775912025,0.04961105016150108
31.0,0.008778176022014748,0.8582253293818369,1.0238351272327115,0.23496679332061243,0.914288620613693,2.2249431229433427,0.09978327855378444,0.028214588705144025,0.10696892606168398,0.04963692778904531
32.0,0.008787031832723443,0.8581816752019723,1.0231788052216764,0.23535269285087299,0.913970644659492,2.2251868917302984,0.09978905974105999,0.028222668868695514,0.10734096424111746,0.04966136081750769
33.0,0.008794575609365937,0.858144312919522,1.0225388321270512,0.23574153435994497,0.9136985427328758,2.2254082982527796,0.09979382722882593,0.028229581265206676,0.1077181258659124,0.0500176186140328
34.0,0.008800647347787812,0.8581140182775965,1.0222556720578848,0.23587595589998048,0.9134657176080211,2.2255465491971145,0.09979613976002737,0.028234806055374703,0.1078450100845784,0.05020565264763492
35.0,0.008805087043834653,0.8580915666124188,1.022158567799106,0.23588088781735997,0.9132661305387514,2.2256236198451047,0.09979461528897096,0.028237840207094994,0.107848432321294,0.050225438622064564
36.0,0.008807734693352044,0.8580777323472297,1.0220771577245171,0.2358812789433825,0.9130944102491493,2.2256617025501915,0.09978794315359966,0.028238201389906768,0.10785513439987612,0.05024047704043119
36.599999999999994,0.008808396539000106,0.8580738897672449,1.0220359130502892,0.23587839253220894,0.9130027812983588,2.2256636718759455,0.09978095186378022,0.028236942736392448,0.1078604979320363,0.05024648528769038
37.0,0.008808596352280916,0.8580724747105811,1.0220106031547798,0.23587597560610254,0.9129458832585567,2.2256599087691136,0.0997756459688538,0.028235763018442443,0.10786456661880629,0.05024880658019949
38.0,0.008809100008625462,0.858068797476767,1.0219494992004663,0.2358733399839858,0.9128165534256155,2.225654273871908,0.09976381109789102,0.028233270114247963,0.10787625877184684,0.05025191148985772
39.0,0.008809608742731742,0.8580649483016434,1.0218910570934763,0.23587488002337323,0.9127030522810459,2.225653267111606,0.09975372874956984,0.02823133689680826,0.10788981437699514,0.050254562655071014
40.0,0.008810121539047408,0.8580609615335243,1.021834807536941,0.23587985391414368,0.9126025760975333,2.2256560486575454,0.09974508796031042,0.028229862625387434,0.10790490332844585,0.050256841537805255
41.0,0.008810637382020111,0.8580568715249449,1.0217803656274715,0.23588764861871866,0.9125128207173627,2.225661897100376,0.09973763234461877,0.02822876200189125,0.10792125427220864,0.05023910685138372
42.0,0.008811155256097509,0.8580527126330235,1.0217072797496913,0.2359128267943273,0.9124319209243297,2.22567345472774,0.09973115347366206,0.02822796329627369,0.10795371002439152,0.05020142433810696
43.0,0.00881167414572725,0.8580485192197228,1.0215951730228663,0.23597004583042686,0.9123583976059585,2.225693455233735,0.09972548510474365,0.028227406713346906,0.10801715401233632,0.0502029856747227
44.0,0.008812193035356991,0.8580443256520043,1.021484143439452,0.23602886681915483,0.912291113105158,2.2257149345749943,0.09972049830535856,0.028227043013178226,0.10808132550061805,0.05020441289075114
45.0,0.00881271090943439,0.8580401663018818,1.021374053663612,0.23608905665893962,0.9122292330071801,2.225737519964991,0.09971609728015998,0.028226832330682818,0.10814612704809681,0.05020574969654813
46.0,0.008813226752407092,0.8580360755463701,1.021264812098431,0.2361504514169024,0.9121721911480647,2.225760902085174,0.09971221554958286,0.02822674309486565,0.10821149277245388,0.05020703376759584
47.0,0.008813739548722757,0.8580320877673289,1.0211563666979238,0.23621294718190464,0.9121196538647097,2.225784826657642,0.09970881204507306,0.028226750924443763,0.1082773842123878,0.050208295957499816
48.0,0.008814248282829036,0.8580282373512053,1.0210486979800069,0.23627648965357828,0.9120714794342377,2.225809084868294,0.09970586667787698,0.028226837374309234,0.1083437856013921,0.05020955895177727
49.0,0.008814751939173585,0.8580245586886696,1.0209418106699222,0.23634106157529017,0.9120276692715517,2.2258335018217896,0.09970337500618767,0.028226988426498824,0.10841069814260368,0.050210835581955035
50.0,0.008815249502204055,0.85802108617415,1.0208357236282102,0.23640666745755684,0.9119883087686437,2.225857922521109,0.09970134176911326,0.02822719266002657,0.10847813302841701,0.05028932542573471
